Á¾¸ñÄÚµå,Á¾¸ñ¸í,½ÃÀå±¸ºÐ,¼Ò¼ÓºÎ,Á¾°¡,´ëºñ,µî¶ô·ü,½Ã°¡,°í°¡,Àú°¡,°Å·¡·®,°Å·¡´ë±Ý,½Ã°¡ÃÑ¾×,»óÀåÁÖ½Ä¼ö
"293780","¾ÐÅ¸¹ÙÀÌ¿À","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","59100","1100","1.90","57900","60000","57200","424056","24947330500","655728270300","11095233"
"267810","¾ÓÃ÷","KONEX","ÀÏ¹Ý±â¾÷ºÎ","1460","130","9.77","1440","1460","1420","12713","18052520","2258620000","1547000"
"018250","¾Ö°æ»ê¾÷","KOSPI",,"24500","100","0.41","24450","24700","24400","27267","668436600","647043407500","26409935"
"161000","¾Ö°æÀ¯È­","KOSPI",,"12750","300","2.41","12550","13000","12500","542709","6926465350","408510000000","32040000"
"196300","¾Ö´ÏÁ¨","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","25850","700","2.78","25150","26700","24350","274809","7031354500","129926365250","5026165"
"310200","¾Ö´ÏÇÃ·¯½º","KOSDAQ","Áß°ß±â¾÷ºÎ","3340","-5","-0.15","3330","3380","3280","105256","350498230","98188815660","29397849"
"179530","¾Öµå¹ÙÀÌ¿ÀÅØ","KONEX","ÀÏ¹Ý±â¾÷ºÎ","9480","-270","-2.77","9970","9970","9470","2964","28455790","72930057120","7693044"
"900100","¾Ö¸Ó¸´Áö","KOSDAQ","°ü¸®Á¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","3585","0","0.00","0","0","0","0","0","109692162975","30597535"
"205500","¾×¼Ç½ºÄù¾î","KOSDAQ","Áß°ß±â¾÷ºÎ","5010","20","0.40","4985","5100","4970","181494","907672155","207076551450","41332645"
"052790","¾×ÅäÁî¼ÒÇÁÆ®","KOSDAQ","º¥Ã³±â¾÷ºÎ","12350","-800","-6.08","12850","12900","12100","624391","7732932050","139933379300","11330638"
"290740","¾×Æ®·Î","KOSDAQ","º¥Ã³±â¾÷ºÎ","8810","50","0.57","8750","8820","8700","4628","40564160","88672746910","10065011"
"238090","¾ØµðÆ÷½º","KOSDAQ","º¥Ã³±â¾÷ºÎ","10700","-200","-1.83","10950","10950","10700","171567","1849810900","255067905400","23838122"
"092600","¾Ø¾¾¾Ø","KOSDAQ","º¥Ã³±â¾÷ºÎ","4180","10","0.24","4170","4180","4100","69196","287018785","93361683580","22335331"
"129890","¾ÛÄÚ","KOSDAQ","Áß°ß±â¾÷ºÎ","17800","0","0.00","17800","18000","17650","50581","901602350","175035979600","9833482"
"174900","¾ÛÅ¬·Ð","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","20950","700","3.46","20300","20950","19700","89765","1837105200","320075545550","15278069"
"255440","¾ß½º","KOSDAQ","¿ì·®±â¾÷ºÎ","14450","100","0.70","14350","14550","14050","46906","668452650","188688100000","13058000"
"030960","¾çÁö»ç","KOSDAQ","Áß°ß±â¾÷ºÎ","12750","150","1.19","12700","12800","12600","106047","1344937650","203745000000","15980000"
"102120","¾îº¸ºê¹ÝµµÃ¼","KOSDAQ","¿ì·®±â¾÷ºÎ","13650","50","0.37","13700","13700","13400","80660","1092258400","238324263450","17459653"
"238120","¾ó¶óÀÎµå","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","11150","650","6.19","10500","11150","10300","80181","876329150","80162345200","7189448"
"224810","¾öÁöÇÏ¿ì½º","KONEX","ÀÏ¹Ý±â¾÷ºÎ","4610","10","0.22","4610","4610","4610","1950","8989500","19362000000","4200000"
"019990","¿¡³ÊÅäÅ©","KOSDAQ","Áß°ß±â¾÷ºÎ","9430","330","3.63","9100","10100","9100","595040","5787657430","91999909840","9756088"
"011090","¿¡³Ø½º","KOSPI",,"2895","-60","-2.03","2915","2920","2850","2296315","6626153110","173675800695","59991641"
"270660","¿¡ºê¸®º¿","KOSDAQ","Áß°ß±â¾÷ºÎ","27000","750","2.86","26250","27050","26000","23186","615528200","164583117000","6095671"
"038680","¿¡½º³Ý","KOSDAQ","¿ì·®±â¾÷ºÎ","7840","-40","-0.51","7920","7920","7740","226777","1769422720","126029685600","16075215"
"137310","¿¡½ºµð¹ÙÀÌ¿À¼¾¼­","KOSPI",,"49100","100","0.20","49350","49900","48850","833209","40986056150","5070623432300","103271353"
"217480","¿¡½ºµð»ý¸í°øÇÐ","KOSDAQ","Áß°ß±â¾÷ºÎ","4285","0","0.00","4300","4310","4230","44142","188607015","96048557810","22415066"
"121890","¿¡½ºµð½Ã½ºÅÛ","KOSDAQ","ÅõÀÚÁÖÀÇÈ¯±âÁ¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","739","0","0.00","0","0","0","0","0","7101198800","9609200"
"097780","¿¡½º¸Æ","KOSDAQ","¿ì·®±â¾÷ºÎ","1305","-50","-3.69","1355","1360","1295","6972048","9178891670","369654480090","283260138"
"042110","¿¡½º¾¾µð","KOSDAQ","¿ì·®±â¾÷ºÎ","2120","20","0.95","2110","2140","2085","445065","943148075","102458675680","48329564"
"298060","¿¡½º¾¾¿¥»ý¸í°úÇÐ","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","29350","1650","5.96","27700","29850","27700","129746","3782561650","352841414900","12021854"
"065420","¿¡½º¾ÆÀÌ¸®¼Ò½º","KOSDAQ","°ü¸®Á¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","639","0","0.00","0","0","0","0","0","43500682854","68076186"
"270210","¿¡½º¾Ë¹ÙÀÌ¿ÀÅØ","KONEX","ÀÏ¹Ý±â¾÷ºÎ","5100","-10","-0.20","5100","5110","5000","571","2908550","4114720800","806808"
"103230","¿¡½º¾Ø´õºí·ù","KOSDAQ","°ü¸®Á¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","2505","0","0.00","0","0","0","0","0","18036000000","7200000"
"260970","¿¡½º¾Øµð","KONEX","ÀÏ¹Ý±â¾÷ºÎ","33950","-850","-2.44","34750","34800","33800","2222","75659600","103086459000","3036420"
"101490","¿¡½º¾Ø¿¡½ºÅØ","KOSDAQ","¿ì·®±â¾÷ºÎ","31150","-650","-2.04","31800","31900","31000","180198","5630224950","668212574050","21451447"
"095910","¿¡½º¿¡³ÊÁö","KOSDAQ","Áß°ß±â¾÷ºÎ","4245","30","0.71","4255","4265","4155","66604","280398615","82338859905","19396669"
"275630","¿¡½º¿¡½º¾Ë","KOSDAQ","º¥Ã³±â¾÷ºÎ","5940","40","0.68","5900","6050","5850","19898","117993380","35224425720","5930038"
"031330","¿¡½º¿¡ÀÌ¿¥Æ¼","KOSDAQ","¿ì·®±â¾÷ºÎ","5040","-10","-0.20","5100","5110","4985","803191","4035736155","503975137680","99995067"
"060540","¿¡½º¿¡ÀÌÆ¼","KOSDAQ","Áß°ß±â¾÷ºÎ","2890","-50","-1.70","2940","2950","2890","422623","1231247750","75525254340","26133306"
"158300","¿¡½º¿¡ÀÌÆ¼ÀÌ¿£Áö","KONEX","ÀÏ¹Ý±â¾÷ºÎ","14300","300","2.14","14300","14300","14300","1","14300","47280590500","3306335"
"056190","¿¡½º¿¡ÇÁ¿¡ÀÌ","KOSDAQ","¿ì·®±â¾÷ºÎ","39150","350","0.90","39250","39300","38700","102205","3997666100","1405827954000","35908760"
"080000","¿¡½º¿£À¯","KOSDAQ","¿ì·®±â¾÷ºÎ","4190","25","0.60","4185","4200","4150","49770","207841465","143812825300","34322870"
"086460","¿¡½º¿£ÇÇÁ¦³×Æ½½º","KONEX","ÀÏ¹Ý±â¾÷ºÎ","6000","-280","-4.46","6000","6000","6000","2110","12660000","10943100000","1823850"
"005850","¿¡½º¿¤","KOSPI",,"27950","450","1.64","27150","28400","27150","82486","2299235650","1347281592150","48203277"
"214310","¿¡½º¿¤¹ÙÀÌ¿À´Ð½º","KOSDAQ","Áß°ß±â¾÷ºÎ","892","3","0.34","889","896","859","1189056","1035688389","36886798396","41352913"
"246250","¿¡½º¿¤¿¡½º¹ÙÀÌ¿À","KONEX","ÀÏ¹Ý±â¾÷ºÎ","9500","-50","-0.52","9600","9600","9260","294","2806170","65223228500","6865603"
"041510","¿¡½º¿¥","KOSDAQ","Áß°ß±â¾÷ºÎ","68600","-500","-0.72","69100","69400","67800","445476","30548169100","1623786078600","23670351"
"299670","¿¡½º¿¥ºñ³ª","KONEX","ÀÏ¹Ý±â¾÷ºÎ","3360","-130","-3.72","2970","3485","2970","2964","8884705","18312000000","5450000"
"007820","¿¡½º¿¥ÄÚ¾î","KOSDAQ","Áß°ß±â¾÷ºÎ","8390","-140","-1.64","8520","8600","8330","351813","2968405620","168084806940","20033946"
"109610","¿¡½º¿ÍÀÌ","KOSDAQ","Áß°ß±â¾÷ºÎ","3810","25","0.66","3770","3855","3770","200839","766483325","178819450590","46934239"
"012750","¿¡½º¿ø","KOSPI",,"81600","-500","-0.61","81300","82100","81300","37352","3053007400","3100732924800","37999178"
"306040","¿¡½ºÁ¦ÀÌ±×·ì","KOSDAQ","¿ì·®±â¾÷ºÎ","25700","200","0.78","26000","26200","25500","87307","2257636250","253551779600","9865828"
"080440","¿¡½ºÁ¦ÀÌÄÉÀÌ","KOSDAQ","ÅõÀÚÁÖÀÇÈ¯±âÁ¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","498","0","0.00","0","0","0","0","0","6636328080","13325960"
"217910","¿¡½ºÁ¦ÀÌÄÍ","KONEX","ÀÏ¹Ý±â¾÷ºÎ","433","-8","-1.81","437","437","433","31","13427","5624896026","12990522"
"224020","¿¡½ºÄÉÀÌ¾¾¿¡½º","KONEX","ÀÏ¹Ý±â¾÷ºÎ","4460","555","14.21","4045","4485","4000","1278","5168435","13714500000","3075000"
"096630","¿¡½ºÄÚ³Ø","KOSDAQ","Áß°ß±â¾÷ºÎ","2195","25","1.15","2175","2220","2160","624855","1366425360","145238757805","66167999"
"069510","¿¡½ºÅØ","KOSDAQ","¿ì·®±â¾÷ºÎ","10800","200","1.89","10700","10850","10600","26619","284844500","117828000000","10910000"
"041910","¿¡½ºÅØÆÄ¸¶","KOSDAQ","º¥Ã³±â¾÷ºÎ","11400","150","1.33","11250","11400","11150","35998","405816600","135640198200","11898263"
"234300","¿¡½ºÆ®·¡ÇÈ","KOSDAQ","Áß°ß±â¾÷ºÎ","9750","190","1.99","9650","9840","9360","2596093","24952649420","203055060000","20826160"
"039440","¿¡½ºÆ¼¾ÆÀÌ","KOSDAQ","¿ì·®±â¾÷ºÎ","16300","-200","-1.21","16350","16600","16150","37504","612370550","258029000000","15830000"
"098660","¿¡½ºÆ¼¿À","KOSDAQ","Áß°ß±â¾÷ºÎ","2940","-5","-0.17","2945","3030","2895","88245","260535890","36752869440","12500976"
"052020","¿¡½ºÆ¼Å¥ºê","KOSDAQ","Áß°ß±â¾÷ºÎ","9750","530","5.75","9270","9860","9150","707304","6821772310","298115054250","30575903"
"237690","¿¡½ºÆ¼ÆÊ","KOSDAQ","Áß°ß±â¾÷ºÎ","101700","0","0.00","102000","103300","100400","107179","10876207000","1897315200000","18656000"
"050760","¿¡½ºÆú¸®ÅØ","KOSDAQ","Áß°ß±â¾÷ºÎ","4390","10","0.23","4375","4440","4360","20396","89647015","71709236420","16334678"
"288620","¿¡½ºÇ»¾ó¼¿","KOSDAQ","º¥Ã³±â¾÷ºÎ","36900","-850","-2.25","38550","38650","36600","216714","8060501100","253662260400","6874316"
"317830","¿¡½ºÇÇ½Ã½ºÅÛ½º","KOSDAQ","º¥Ã³±â¾÷ºÎ","6970","0","0.00","6970","7040","6920","10390","72628300","56775529000","8145700"
"058610","¿¡½ºÇÇÁö","KOSDAQ","¿ì·®±â¾÷ºÎ","11100","0","0.00","11100","11150","11050","97749","1084168950","246168696000","22177360"
"043340","¿¡½ëÅ×Å©","KOSDAQ","Áß°ß±â¾÷ºÎ","1320","10","0.76","1310","1325","1285","335196","437207120","95040000000","72000000"
"023960","¿¡¾²¾¾¿£Áö´Ï¾î¸µ","KOSPI",,"5130","300","6.21","4830","5210","4800","370240","1872342390","147900911310","28830587"
"298690","¿¡¾îºÎ»ê","KOSPI",,"2750","0","0.00","2765","2795","2735","293241","810278670","225692500000","82070000"
"187660","¿¡ÀÌµð¿¥ÄÚ¸®¾Æ","KOSDAQ","º¥Ã³±â¾÷ºÎ","5900","190","3.33","5690","5900","5640","253252","1460231570","128833875000","21836250"
"054630","¿¡ÀÌµðÄ¨½º","KOSDAQ","º¥Ã³±â¾÷ºÎ","1010","-5","-0.49","1000","1015","998","1601087","1609211425","80506555610","79709461"
"200710","¿¡ÀÌµðÅ×Å©³î·ÎÁö","KOSDAQ","¿ì·®±â¾÷ºÎ","22050","50","0.23","22000","22150","21700","61136","1339042800","293922795600","13329832"
"096690","¿¡ÀÌ·çÆ®","KOSDAQ","º¥Ã³±â¾÷ºÎ","780","-29","-3.58","796","800","759","12288069","9541089463","115464531780","148031451"
"140910","¿¡ÀÌ¸®Ã÷","KOSPI",,"11450","-100","-0.87","11550","11550","11250","34820","397054900","48289115500","4217390"
"078520","¿¡ÀÌºí¾¾¿£¾¾","KOSPI",,"8650","70","0.82","8620","9000","8450","90381","786604130","233839420350","27033459"
"298380","¿¡ÀÌºñ¿¤¹ÙÀÌ¿À","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","20700","700","3.50","19900","20700","19850","211342","4288445100","975451792500","47123275"
"203400","¿¡ÀÌºñ¿Â","KONEX","ÀÏ¹Ý±â¾÷ºÎ","17100","-300","-1.72","17350","17350","16600","46072","782207150","220777604100","12910971"
"195990","¿¡ÀÌºñÇÁ·Î¹ÙÀÌ¿À","KOSDAQ","Áß°ß±â¾÷ºÎ","1030","5","0.49","1020","1035","1015","1849674","1901021905","259013671520","251469584"
"003800","¿¡ÀÌ½ºÄ§´ë","KOSDAQ","¿ì·®±â¾÷ºÎ","49600","100","0.20","50100","50100","49100","4128","204333000","550064000000","11090000"
"322190","¿¡ÀÌ½ºÄ·ÆÛ","KONEX","ÀÏ¹Ý±â¾÷ºÎ","1230","0","0.00","1230","1285","1225","6445","7973880","10977992310","8925197"
"088800","¿¡ÀÌ½ºÅ×Å©","KOSDAQ","Áß°ß±â¾÷ºÎ","18000","800","4.65","17150","18150","17000","738914","13189079850","787024818000","43723601"
"241840","¿¡ÀÌ½ºÅä¸®","KOSDAQ","Áß°ß±â¾÷ºÎ","32550","950","3.01","31800","32700","31450","156115","5036729450","310258788000","9531760"
"039230","¿¡ÀÌ¾ÆÀÌºñÆ®","KOSDAQ","°ü¸®Á¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","543","0","0.00","0","0","0","0","0","19975625532","36787524"
"312610","¿¡ÀÌ¿¡ÇÁ´õºí·ù","KOSDAQ","º¥Ã³±â¾÷ºÎ","6720","20","0.30","6700","6840","6660","54312","365887300","136126287360","20256888"
"015260","¿¡ÀÌ¿£ÇÇ","KOSPI",,"2020","45","2.28","1975","2030","1955","189588","379798250","45119546180","22336409"
"234070","¿¡ÀÌ¿ø¾ËÆû","KONEX","ÀÏ¹Ý±â¾÷ºÎ","17600","0","0.00","0","0","0","0","0","62857361600","3571441"
"072990","¿¡ÀÌÄ¡½ÃÆ¼","KOSDAQ","Áß°ß±â¾÷ºÎ","17100","0","0.00","17200","17350","16700","47273","803590100","119624948100","6995611"
"044990","¿¡ÀÌÄ¡¿£¿¡½ºÇÏÀÌÅØ","KONEX","ÀÏ¹Ý±â¾÷ºÎ","11200","900","8.74","10700","11350","10500","19163","212233500","84123916800","7511064"
"176440","¿¡ÀÌÄ¡¿£Æ¼","KOSDAQ","ÅõÀÚÁÖÀÇÈ¯±âÁ¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","1920","0","0.00","0","0","0","0","0","164619542400","85739345"
"028300","¿¡ÀÌÄ¡¿¤ºñ","KOSDAQ","Áß°ß±â¾÷ºÎ","60500","5000","9.01","53800","62000","53500","11283706","667949892100","6427237828000","106235336"
"067630","¿¡ÀÌÄ¡¿¤ºñ»ý¸í°úÇÐ","KOSDAQ","Áß°ß±â¾÷ºÎ","15450","600","4.04","14450","15750","14350","9727234","148395788050","1455094997700","94180906"
"047920","¿¡ÀÌÄ¡¿¤ºñÁ¦¾à","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","26750","700","2.69","25650","27300","25300","1127826","30134698850","598071711750","22357821"
"043220","¿¡ÀÌÄ¡¿¤ºñÆÄ¿ö","KOSDAQ","Áß°ß±â¾÷ºÎ","2200","0","0.00","2170","2275","2165","5554127","12385948975","200453829400","91115377"
"239610","¿¡ÀÌÄ¡¿¤»çÀÌ¾ð½º","KOSDAQ","¿ì·®±â¾÷ºÎ","38000","200","0.53","37800","38000","37500","6302","238440800","204900370000","5392115"
"353070","¿¡ÀÌÄ¡¿¥¾¾Á¦4È£½ºÆÑ","KOSDAQ","SPAC(¼Ò¼ÓºÎ¾øÀ½)","2180","15","0.69","2170","2185","2155","55745","121351990","9395800000","4310000"
"353060","¿¡ÀÌÄ¡¿¥¾¾Á¦5È£½ºÆÑ","KOSDAQ","SPAC(¼Ò¼ÓºÎ¾øÀ½)","2160","5","0.23","2155","2180","2145","53962","116648070","11048400000","5115000"
"044780","¿¡ÀÌÄ¡ÄÉÀÌ","KOSDAQ","º¥Ã³±â¾÷ºÎ","2420","0","0.00","2420","2425","2395","172947","417943290","44784004540","18505787"
"357230","¿¡ÀÌÄ¡ÇÇ¿À","KOSDAQ","Áß°ß±â¾÷ºÎ","17000","-50","-0.29","17100","17150","16800","59999","1017863650","338948720000","19938160"
"071670","¿¡ÀÌÅ×Å©¼Ö·ç¼Ç","KOSDAQ","Áß°ß±â¾÷ºÎ","15450","100","0.65","15450","15800","15350","73676","1143525800","154500000000","10000000"
"045660","¿¡ÀÌÅØ","KOSDAQ","¿ì·®±â¾÷ºÎ","32350","50","0.15","32300","32650","31800","71445","2308289200","267211000000","8260000"
"224110","¿¡ÀÌÅØÆ¼¾Ø","KOSDAQ","º¥Ã³±â¾÷ºÎ","32750","500","1.55","32200","32800","31700","63079","2034512400","174885000000","5340000"
"230980","¿¡ÀÌÆ®¿ø","KOSDAQ","º¥Ã³±â¾÷ºÎ","2315","55","2.43","2250","2340","2240","744698","1718560610","133964595940","57868076"
"021080","¿¡ÀÌÆ¼³ÑÀÎº£½ºÆ®","KOSDAQ","º¥Ã³±â¾÷ºÎ","4400","55","1.27","4330","4415","4285","382098","1665240495","211200000000","48000000"
"089530","¿¡ÀÌÆ¼¼¼¹ÌÄÜ","KOSDAQ","Áß°ß±â¾÷ºÎ","3000","70","2.39","2860","3130","2840","780629","2340802735","44888526000","14962842"
"200470","¿¡ÀÌÆÑÆ®","KOSDAQ","Áß°ß±â¾÷ºÎ","7620","-180","-2.31","7850","7850","7530","288420","2205452780","133759041600","17553680"
"207490","¿¡ÀÌÆå½ºÀÎÅØ","KONEX","ÀÏ¹Ý±â¾÷ºÎ","10000","-250","-2.44","10250","10250","10000","2","20250","36000000000","3600000"
"262260","¿¡ÀÌÇÁ·Î","KOSDAQ","¿ì·®±â¾÷ºÎ","38550","300","0.78","38600","38800","38200","36458","1402440500","265248132300","6880626"
"109960","¿¡ÀÌÇÁ·ÎÁ¨ H&G","KOSDAQ","Áß°ß±â¾÷ºÎ","887","20","2.31","867","896","851","713173","628461494","158502657479","178695217"
"007460","¿¡ÀÌÇÁ·ÎÁ¨ MED","KOSPI",,"2070","30","1.47","2040","2105","2025","1609096","3340650975","412251326100","199155230"
"003060","¿¡ÀÌÇÁ·ÎÁ¨Á¦¾à","KOSPI",,"1145","15","1.33","1130","1150","1130","554511","633248230","456369253215","398575767"
"244920","¿¡ÀÌÇÃ·¯½º¿¡¼Â","KOSPI",,"10100","470","4.88","9620","10250","9620","272525","2714865660","228337699300","22607693"
"089970","¿¡ÀÌÇÇÆ¼¾¾","KOSDAQ","¿ì·®±â¾÷ºÎ","20300","50","0.25","20050","20450","19950","86350","1738783200","478361278500","23564595"
"230240","¿¡Ä¡¿¡ÇÁ¾Ë","KOSDAQ","Áß°ß±â¾÷ºÎ","21100","50","0.24","21150","21250","20800","17653","371685250","271810622000","12882020"
"064510","¿¡ÄÚ¸¶ÀÌ½ºÅÍ","KOSDAQ","°ü¸®Á¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","550","0","0.00","0","0","0","0","0","22321778050","40585051"
"230360","¿¡ÄÚ¸¶ÄÉÆÃ","KOSDAQ","º¥Ã³±â¾÷ºÎ","22400","300","1.36","22100","22400","21850","90189","2000074900","733219849600","32733029"
"038870","¿¡ÄÚ¹ÙÀÌ¿À","KOSDAQ","Áß°ß±â¾÷ºÎ","9540","-80","-0.83","9790","9800","9430","156112","1493341470","110768882760","11610994"
"128540","¿¡ÄÚÄ¸","KOSDAQ","º¥Ã³±â¾÷ºÎ","4675","-225","-4.59","4790","4790","4515","1408009","6569454065","68062390000","14558800"
"086520","¿¡ÄÚÇÁ·Î","KOSDAQ","¿ì·®±â¾÷ºÎ","101700","-9800","-8.79","110000","110200","100700","2047321","213284600100","1901931057900","18701387"
"247540","¿¡ÄÚÇÁ·Îºñ¿¥","KOSDAQ","¿ì·®±â¾÷ºÎ","307400","-13000","-4.06","320500","320500","305100","556716","172220950800","6738043848400","21919466"
"383310","¿¡ÄÚÇÁ·Î¿¡ÀÌÄ¡¿£","KOSDAQ","Áß°ß±â¾÷ºÎ","112600","-6200","-5.22","119000","124400","112000","1426268","166956216400","1723335343200","15304932"
"038110","¿¡ÄÚÇÃ¶ó½ºÆ½","KOSDAQ","Áß°ß±â¾÷ºÎ","3280","25","0.77","3260","3325","3240","259166","850489770","84195533600","25669370"
"073540","¿¡ÇÁ¾ËÅØ","KOSDAQ","º¥Ã³±â¾÷ºÎ","4105","0","0.00","4105","4120","4060","15883","64896395","46797000000","11400000"
"064850","¿¡ÇÁ¾Ø°¡ÀÌµå","KOSDAQ","º¥Ã³±â¾÷ºÎ","9020","-110","-1.20","9370","9370","9020","13598","124097630","108961600000","12080000"
"064090","¿¡ÇÁ¾Ø¸®ÆÛºí¸¯","KOSDAQ","ÅõÀÚÁÖÀÇÈ¯±âÁ¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","2670","-60","-2.20","2820","2820","2610","39974","106841815","29341722030","10989409"
"036810","¿¡ÇÁ¿¡½ºÆ¼","KOSDAQ","¿ì·®±â¾÷ºÎ","27900","-100","-0.36","27950","28250","27600","151643","4228232700","607014413100","21756789"
"173940","¿¡ÇÁ¿£¾¾¿£ÅÍ","KOSDAQ","Áß°ß±â¾÷ºÎ","6090","90","1.50","6010","6090","5660","14419","86701250","87482119200","14364880"
"083500","¿¡ÇÁ¿£¿¡½ºÅ×Å©","KOSDAQ","º¥Ã³±â¾÷ºÎ","14950","-550","-3.55","15600","15650","14700","504196","7555256200","125366543900","8385722"
"054940","¿¢»çÀÌ¿£¾¾","KOSDAQ","Áß°ß±â¾÷ºÎ","1815","10","0.55","1810","1825","1790","207447","374406260","60209989620","33173548"
"950130","¿¢¼¼½º¹ÙÀÌ¿À","KOSDAQ","¿Ü±¹±â¾÷(¼Ò¼ÓºÎ¾øÀ½)","17350","50","0.29","17150","17600","17100","511811","8881877200","630074393450","36315527"
"205100","¿¢¼À","KOSDAQ","º¥Ã³±â¾÷ºÎ","4780","10","0.21","4775","4820","4720","266179","1269962950","161957264940","33882273"
"070300","¿¢½ºÅ¥¾î","KOSDAQ","º¥Ã³±â¾÷ºÎ","3790","0","0.00","3790","3805","3730","44103","166475495","27917420460","7366074"
"092870","¿¢½ÃÄÜ","KOSDAQ","¿ì·®±â¾÷ºÎ","14400","-200","-1.37","14700","14700","14300","97269","1403555550","150856228800","10476127"
"317870","¿£¹ÙÀÌ¿À´Ï¾Æ","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","11900","700","6.25","11400","12150","11100","332852","3889612000","91309354500","7673055"
"067570","¿£ºêÀÌ¿¡ÀÌÄ¡ÄÚ¸®¾Æ","KOSDAQ","Áß°ß±â¾÷ºÎ","4670","-50","-1.06","4720","4760","4620","129600","605317610","151978555960","32543588"
